status,card_id,answer,deleted_objects,removed_audios,cleared_audio,error
updated,f9bd9586-7a4f-46a0-8d29-4a9873550350,К,cards/f9bd9586-7a4f-46a0-8d29-4a9873550350/global_1776614887143.mp3,,yes,
updated,fa1c2596-8571-4466-8f85-cb35e3f546fb,ㄔ,cards/fa1c2596-8571-4466-8f85-cb35e3f546fb/global_1776615042228.mp3,,yes,
updated,fa6178df-dc7c-4c34-a2cc-fe8e9299244f,10,,"ga,mt,sl",,
updated,fa856517-6e02-4111-b050-4a27e1c5e7fb,て,cards/fa856517-6e02-4111-b050-4a27e1c5e7fb/audio.mp3,,yes,
updated,faf2dae6-537f-41a8-8338-919509e71953,J,cards/faf2dae6-537f-41a8-8338-919509e71953/global_1776615180896.mp3,,yes,
updated,fb3bcba9-04d7-4715-bd61-ab31ea36e34c,A,cards/fb3bcba9-04d7-4715-bd61-ab31ea36e34c/audio.mp3,,yes,
updated,fb5caddc-af0f-4674-a679-4530f4c28472,ㄐ,cards/fb5caddc-af0f-4674-a679-4530f4c28472/global_1776615024852.mp3,,yes,
updated,fc99258b-66ab-4b07-affd-fd0f91b8c84d,A,cards/fc99258b-66ab-4b07-affd-fd0f91b8c84d/audio.mp3,,yes,
updated,fce95f5e-128e-436b-8519-b245b457ff74,V,cards/fce95f5e-128e-436b-8519-b245b457ff74/audio.mp3,,yes,
updated,fd233b76-be7d-4e62-a9f0-5cefeadcd26e,H,cards/fd233b76-be7d-4e62-a9f0-5cefeadcd26e/audio.mp3,,yes,
updated,fdd03a2c-3ffd-428c-a9a9-c2539bfec4de,Ty,cards/fdd03a2c-3ffd-428c-a9a9-c2539bfec4de/audio.mp3,,yes,
updated,fdd873f7-2006-4eeb-95a9-3cfc345255ef,J,cards/fdd873f7-2006-4eeb-95a9-3cfc345255ef/audio.mp3,,yes,
updated,fdda7ce5-e681-4805-bfdb-570bad397a6d,S,cards/fdda7ce5-e681-4805-bfdb-570bad397a6d/global_1776615224963.mp3,,yes,
updated,fe38e54c-06ae-4b4b-ac0f-795b6581ccf3,ㄴ,cards/fe38e54c-06ae-4b4b-ac0f-795b6581ccf3/audio.mp3,,yes,
updated,fe4b103b-1316-442f-b1ad-35dcbc759ca7,Ô,cards/fe4b103b-1316-442f-b1ad-35dcbc759ca7/audio.mp3,,yes,
updated,ff4ca1b4-ec2b-472f-aa1f-95f5e8203b8c,र,cards/ff4ca1b4-ec2b-472f-aa1f-95f5e8203b8c/audio.mp3,,yes,
updated,ff5fefbd-71a6-4029-90d3-179d9ebfc06f,ㄑ,cards/ff5fefbd-71a6-4029-90d3-179d9ebfc06f/global_1776615029319.mp3,,yes,
updated,ffa72ed7-7ab5-4444-9a56-a200787172ad,U,cards/ffa72ed7-7ab5-4444-9a56-a200787172ad/global_1776615233285.mp3,,yes,
updated,ffc4d5f2-8998-4641-8ba7-c9f080e60db7,I,cards/ffc4d5f2-8998-4641-8ba7-c9f080e60db7/audio.mp3,,yes,
updated,ffe72265-c86b-4371-829d-f46b17a25a36,Î,cards/ffe72265-c86b-4371-829d-f46b17a25a36/audio.mp3,,yes,
updated,fffbb6b4-3847-4bd1-8958-dc0163ea4165,N,cards/fffbb6b4-3847-4bd1-8958-dc0163ea4165/audio.mp3,,yes,
