item_id,field,locale,global_text,current_text,translated_text,status
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,answer,ar,11,١١,11,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,answer,hi,11,११,11,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,answer,ja,11,十一,11,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,answer,ko,11,십일,11,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,answer,ar,20,٢٠,20,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,answer,hi,20,२०,20,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,answer,ja,20,二十,20,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,answer,ko,20,이십,20,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,answer,ar,14,١٤,14,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,answer,hi,14,१४,14,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
47182958-a02f-4c00-b4bf-5f9eac60815a,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
95698279-794f-43b7-822e-d513659f8e2d,answer,ko,14,십사,14,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,answer,ja,14,十四,14,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,answer,ar,12,١٢,12,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,answer,hi,12,१२,12,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,answer,ja,12,十二,12,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
95698279-794f-43b7-822e-d513659f8e2d,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,answer,ko,12,십이,12,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,answer,ar,19,١٩,19,mismatch
d07bdc06-d08b-4b36-baa8-a3cf03f07317,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,answer,hi,19,१९,19,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,answer,ko,19,십구,19,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,answer,ja,19,十九,19,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
10b9b7d0-4c37-492a-8c4b-51eb51d707b7,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,answer,ar,18,١٨,18,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,answer,hi,18,१८,18,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,answer,ja,18,十八,18,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,answer,ko,18,십팔,18,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,answer,ar,13,١٣,13,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
d72bfd82-db80-497e-8ca2-5dbf89d2348b,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,answer,hi,13,१३,13,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,answer,ja,13,十三,13,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,answer,ko,13,십삼,13,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
1a0da530-e78e-476b-820e-ae875bc5167d,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,answer,ar,13,١٣,13,mismatch
